TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
IDVL4;2,67;;-1,22;1,16;0,07;-18,91;-40,19;-154,60;-4,71;-3,84;;;1,89;0,59;-0,16;1,26;-94,38;-5,67;;0,06;0,94;0,04;-32,17;;;2,31;-2,18;0,00;224.007.574,38
IFCM3;0,04;;-0,04;-0,49;0,05;29,70;-149,16;-165,92;-0,05;-0,53;-0,48;;0,07;-0,27;-0,10;0,73;-1.157,09;-117,30;-227,04;-0,10;1,10;0,71;50,42;;390.799,57;-0,08;-0,95;0,00;72.086.270,88
IGBR3;175,99;;0,56;-0,34;1,04;100,00;6.032,01;5.379,32;0,50;1,06;0,56;;30,26;-0,99;-2,15;0,33;-60,10;184,10;-146,75;-3,06;4,06;0,03;-7,98;;;-520,56;312,87;0,00;220.074.791,04
IGSN3;0,00;;0,00;0,00;0,00;35,60;24,81;-13,88;0,00;15,10;15,10;2,61;0,00;0,00;0,00;1,04;-9,67;-2,03;2,99;0,21;0,79;0,15;23,90;;;6,91;-0,67;0,00;0,00
IGTA3;33,00;;14,50;1,42;0,84;66,58;58,35;34,66;8,62;9,98;1,36;0,22;5,03;4,05;-1,16;4,11;9,81;5,81;8,34;0,59;0,41;0,17;7,14;3,89;;23,20;2,28;1,23;5.444.845.626,00
IGTI11;21,34;3,16;20,14;1,95;0,96;69,32;61,18;33,60;11,06;9,63;2,37;0,42;6,77;4,01;-1,37;4,90;9,66;4,76;8,39;0,49;0,51;0,14;10,36;27,06;44.532.360,29;10,97;1,06;0,77;5.636.086.700,20
IGTI3;2,49;3,87;7,05;0,68;0,34;69,32;61,18;33,60;3,87;9,63;2,37;0,42;2,37;1,40;-0,48;4,90;9,66;4,76;8,39;0,49;0,51;0,14;10,36;27,06;130.396,19;3,66;0,35;0,27;5.636.086.700,20
IGTI4;10,00;2,89;28,31;2,74;1,35;69,32;61,18;33,60;15,55;9,63;2,37;0,42;9,51;5,64;-1,93;4,90;9,66;4,76;8,39;0,49;0,51;0,14;10,36;27,06;1.034,00;3,66;0,35;1,08;5.636.086.700,20
INEP3;1,99;;-0,38;-0,06;0,10;-48,00;-2.009,40;-5.286,12;-1,00;-11,43;-10,48;;20,16;-0,08;-0,11;0,08;-16,06;-24,94;17,95;-1,55;2,55;0,00;-19,65;;23.291,29;-32,47;-5,22;0,00;83.714.951,68
INEP4;1,59;;-0,30;-0,05;0,08;-48,00;-2.009,40;-5.286,12;-0,80;-11,43;-10,48;;16,11;-0,06;-0,08;0,08;-16,06;-24,94;17,95;-1,55;2,55;0,00;-19,65;;38.086,14;-32,47;-5,22;0,00;83.714.951,68
INNT3;0,00;;0,00;0,00;0,00;29,86;16,60;13,11;0,00;4,16;4,16;1,45;0,00;0,00;0,00;1,07;27,56;4,93;12,20;0,18;0,82;0,38;10,46;6,43;;2,65;0,73;0,00;0,00
INTB3;14,51;3,17;10,89;1,62;0,93;29,79;9,74;9,41;10,52;11,26;0,73;0,11;1,02;2,05;-3,20;2,77;14,84;8,53;10,38;0,57;0,42;0,91;22,88;18,17;25.133.938,38;8,98;1,33;-0,47;4.753.637.206,10
IRBR3;43,70;;5,09;0,70;0,22;12,67;12,90;11,72;4,62;4,62;;;0,60;2,27;-0,36;1,36;13,82;4,38;;0,32;0,68;0,37;-1,73;-10,29;25.497.028,19;62,16;8,59;0,01;3.576.534.118,20
ISAE3;31,23;7,56;5,77;1,01;0,46;46,33;63,15;42,48;3,88;5,42;2,20;0,57;2,45;3,48;-0,56;3,77;17,48;7,98;10,82;0,46;0,53;0,19;19,24;15,15;53.774,24;30,98;5,42;0,19;17.076.670.740,36
ISAE4;22,50;10,49;4,15;0,73;0,33;46,33;63,15;42,48;2,79;5,42;2,20;0,57;1,76;2,51;-0,40;3,77;17,48;7,98;10,82;0,46;0,53;0,19;19,24;15,15;22.963.778,29;30,98;5,42;0,14;17.076.670.740,36
ITEC3;40,10;;-35,12;22,04;9,22;-121,18;-18.852,94;-7.435,88;-13,85;-13,21;0,64;-1,02;2.611,73;25,42;-16,70;5,23;-62,76;-26,24;-174,07;0,42;0,58;0,00;-75,29;;;1,82;-1,14;1,36;443.994.658,60
ITSA3;10,43;8,48;7,54;1,33;1,04;28,63;207,75;185,53;6,73;6,95;0,22;0,04;13,98;19,07;-1,16;1,97;17,71;13,75;16,71;0,78;0,18;0,07;10,46;8,09;732.445,48;7,82;1,38;0,99;114.593.287.521,47
ITSA4;10,42;8,49;7,53;1,33;1,04;28,63;207,75;185,53;6,72;6,95;0,22;0,04;13,97;19,05;-1,16;1,97;17,71;13,75;16,71;0,78;0,18;0,07;10,46;8,09;203.096.283,71;7,82;1,38;0,99;114.593.287.521,47
ITUB3;31,50;8,62;8,13;1,69;0,12;39,07;13,67;11,84;7,04;7,43;;;0,96;-1,51;-0,12;0,15;20,77;1,49;;0,07;0,92;0,13;11,68;9,03;11.867.948,52;18,65;3,87;0,46;358.316.488.727,62
ITUB4;34,99;7,76;9,03;1,88;0,13;39,07;13,67;11,84;7,82;7,43;;;1,07;-1,68;-0,14;0,15;20,77;1,49;;0,07;0,92;0,13;11,68;9,03;593.423.557,81;18,65;3,87;0,52;358.316.488.727,62
JALL3;3,59;1,89;-19,48;0,54;0,15;27,33;20,18;-2,39;2,31;9,32;7,01;1,65;0,47;0,87;-0,23;2,19;-2,79;-0,78;4,28;0,28;0,72;0,33;21,27;;1.908.254,38;6,60;-0,18;0,12;1.089.715.291,76
JBSS3;73,40;8,17;5,85;1,47;0,27;15,03;5,75;2,46;2,51;5,84;3,33;1,96;0,14;1,66;-0,46;1,62;25,15;4,55;12,64;0,18;0,80;1,85;15,31;12,41;1.765.165.649,69;49,88;12,55;0,01;63.726.190.261,80
JFEN3;1,56;;-0,08;-0,49;0,02;-23,76;-84,38;-106,13;-0,10;-1,49;-1,39;;0,08;0,06;-0,28;1,76;-616,49;-29,44;-157,09;-0,05;1,17;0,28;-0,91;;8.729,14;-3,18;-19,61;0,00;19.217.203,20
JHSF3;5,04;7,38;3,22;0,60;0,24;58,77;90,78;62,12;2,20;4,29;2,09;0,57;2,00;1,36;-0,35;2,10;18,55;7,33;11,26;0,40;0,58;0,12;20,35;27,06;8.948.882,05;8,44;1,57;0,03;3.433.866.690,24
JOPA3;22,00;2,88;11,62;0,39;0,10;21,67;4,80;0,92;2,22;7,38;5,16;0,90;0,11;0,32;-0,37;1,82;3,33;0,88;3,85;0,26;0,66;0,96;12,67;13,40;3.171,00;56,89;1,89;0,76;233.074.678,00
JOPA4;24,00;2,90;12,67;0,42;0,11;21,67;4,80;0,92;2,42;7,38;5,16;0,90;0,12;0,34;-0,40;1,82;3,33;0,88;3,85;0,26;0,66;0,96;12,67;13,40;0,00;56,89;1,89;0,83;233.074.678,00
JSLG3;5,22;8,06;7,27;0,83;0,12;16,70;13,24;2,21;1,21;6,43;5,21;3,59;0,16;0,84;-0,19;1,62;11,48;1,63;11,70;0,14;0,86;0,74;23,90;-1,86;1.704.716,76;6,25;0,72;-0,17;1.495.170.227,16
KEPL3;7,27;9,01;7,57;1,83;0,86;28,03;15,90;10,89;5,19;5,05;-0,13;-0,05;0,82;2,60;-2,54;2,01;24,17;11,39;16,65;0,47;0,53;1,05;22,47;35,65;6.026.842,90;3,97;0,96;-0,23;1.306.565.345,10
KLBN11;18,83;6,22;12,88;2,70;0,40;36,72;22,03;9,00;5,26;11,98;6,72;3,44;1,16;3,66;-0,52;1,96;20,94;3,14;7,56;0,15;0,80;0,35;13,85;21,73;77.492.891,86;6,98;1,46;-1,69;23.272.682.528,75
KLBN3;3,88;6,04;13,27;2,78;0,42;36,72;22,03;9,00;5,42;11,98;6,72;3,44;1,19;3,77;-0,54;1,96;20,94;3,14;7,56;0,15;0,80;0,35;13,85;21,73;1.177.775,71;1,40;0,29;-1,75;23.272.682.528,75
KLBN4;3,73;6,29;12,76;2,67;0,40;36,72;22,03;9,00;5,21;11,98;6,72;3,44;1,15;3,62;-0,52;1,96;20,94;3,14;7,56;0,15;0,80;0,35;13,85;21,73;5.643.692,48;1,40;0,29;-1,68;23.272.682.528,75
KRSA3;8,87;;-2,79;0,96;0,14;19,15;11,05;-10,86;2,74;14,07;11,33;3,95;0,30;1,10;-0,20;1,84;-34,27;-5,12;6,41;0,15;0,83;0,47;38,69;;0,00;9,28;-3,18;-0,04;685.959.729,22
LAME3;6,60;;21,15;1,91;0,28;32,90;4,35;2,27;11,03;16,86;5,87;1,01;0,48;1,20;-0,66;1,72;9,02;1,34;3,37;0,15;0,63;0,59;3,50;18,61;;3,46;0,31;-46,97;12.391.135.396,59
LAME4;6,57;;21,06;1,90;0,28;32,90;4,35;2,27;10,98;16,86;5,87;1,01;0,48;1,19;-0,65;1,72;9,02;1,34;3,37;0,15;0,63;0,59;3,50;18,61;;3,46;0,31;-46,75;12.391.135.396,59
LAND3;9,88;0,73;89,56;1,30;0,99;93,70;31,99;14,35;40,18;44,30;4,12;0,13;12,85;-64,06;-1,06;0,80;1,46;1,11;2,74;0,76;0,24;0,08;13,88;-9,14;219.307,05;7,58;0,11;-1,31;950.722.384,56
LAVV3;12,03;8,38;6,54;1,57;0,67;34,22;26,28;22,48;5,60;5,61;0,01;0,00;1,47;1,10;-2,84;4,85;24,07;10,19;15,28;0,42;0,50;0,45;51,55;52,04;4.199.736,29;7,64;1,84;0,22;2.351.075.254,56
LCAM3;24,15;;17,29;0,81;0,72;14,91;8,11;8,59;18,32;13,50;-4,82;-0,21;1,49;2,50;-1,09;7,55;4,71;4,19;0,40;0,89;0,11;0,49;12,12;16,01;;29,67;1,40;-1,22;12.285.815.275,65
LEVE3;28,70;9,19;7,78;4,39;1,05;27,77;16,85;10,40;4,81;5,68;0,87;0,80;0,81;6,78;-2,72;1,34;56,36;13,46;26,29;0,24;0,76;1,29;12,53;14,04;5.443.465,05;6,54;3,69;-0,23;3.889.969.300,00
LHER3;0,00;;0,00;0,00;0,00;63,41;22,35;10,99;0,00;-3,77;-3,77;-0,15;0,00;0,00;0,00;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76;0,00;0,00
LHER4;0,00;;0,00;0,00;0,00;63,41;22,35;10,99;0,00;-3,77;-3,77;-0,15;0,00;0,00;0,00;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76;0,00;0,00
LIGT3;5,86;;0,90;0,39;0,08;19,59;10,79;15,82;1,32;5,19;3,87;1,13;0,14;0,85;-0,12;1,44;42,92;9,02;10,04;0,21;0,79;0,57;2,13;12,76;6.044.811,71;15,14;6,50;0,00;2.183.174.198,64
LINX3;37,40;;-90,95;4,38;2,74;68,70;-4,79;-8,67;-164,48;-159,30;5,18;-0,14;7,88;11,96;-4,82;2,14;-4,81;-3,02;-2,23;0,63;0,37;0,35;14,30;;;8,55;-0,41;0,13;7.083.895.104,00
LIPR3;36,01;1,99;16,64;1,82;1,71;;;;19,65;16,43;-3,21;-0,30;;6,65;-2,46;6,18;10,96;10,25;7,90;0,94;0,06;0,00;;;3.601,00;19,74;2,16;0,37;423.653.652,89
LJQQ3;2,37;4,38;-5,78;0,91;0,14;34,32;1,70;-3,09;10,49;14,11;3,62;0,32;0,18;0,59;-0,47;1,54;-15,83;-2,47;0,37;0,16;0,84;0,80;14,68;;3.256.512,48;2,59;-0,41;0,03;490.393.913,31
LOGG3;19,92;9,81;4,67;0,48;0,26;97,66;241,43;169,30;3,28;6,87;3,59;0,52;7,91;12,54;-0,30;1,18;10,20;5,56;8,45;0,55;0,45;0,03;11,41;32,94;3.773.624,90;41,80;4,26;0,07;1.750.154.347,68
LOGN3;26,17;;39,10;2,78;0,71;15,78;12,74;2,51;7,70;11,39;3,68;1,33;0,98;26,59;-0,97;1,11;7,10;1,82;12,02;0,26;0,74;0,73;21,58;45,20;274.864,67;9,43;0,67;0,28;2.808.210.738,62
LPSB3;1,46;4,99;10,41;0,93;0,52;80,88;21,77;10,21;4,88;3,14;-1,74;-0,33;1,06;4,77;-0,75;1,56;8,90;5,01;14,54;0,56;0,45;0,49;5,45;;108.438,33;1,58;0,14;-2,94;215.429.761,26
LREN3;17,78;4,11;14,74;1,84;1,02;60,83;9,85;8,65;12,94;12,11;-0,83;-0,12;1,27;4,45;-2,38;1,67;12,45;6,93;11,56;0,56;0,44;0,80;8,53;3,07;200.500.201,29;9,69;1,21;0,75;18.841.733.446,76
LTEL3B;86,61;0,64;34,45;4,94;4,94;;;;34,85;34,55;-0,30;-0,04;;109,47;-5,18;196,08;14,35;14,34;14,17;1,00;0,00;0,00;;12,42;;17,52;2,51;-1,13;18.664.056.853,83
LUPA3;1,15;;-1,41;0,41;0,10;19,90;15,07;-33,56;3,13;14,24;11,11;1,47;0,47;3,11;-0,14;1,13;-29,49;-7,09;2,04;0,24;0,76;0,21;30,38;;46.181,00;2,77;-0,82;0,01;50.273.620,80
LUXM3;0,00;;0,00;0,00;0,00;29,34;14,77;26,99;0,00;4,56;0,03;0,00;0,00;0,00;0,00;1,41;23,24;16,47;5,47;0,71;0,29;0,61;2,77;22,98;;3,78;0,88;0,00;90.417.600,00
LUXM4;3,90;;4,44;1,03;0,73;29,34;14,77;26,99;8,12;4,56;0,03;0,00;1,20;17,08;-0,86;1,41;23,24;16,47;5,47;0,71;0,29;0,61;2,77;22,98;10.547,80;3,78;0,88;0,05;90.417.600,00
LVTC3;3,66;5,19;7,24;0,35;0,15;27,19;8,17;3,81;3,38;1,27;-2,10;-0,22;0,28;0,73;-0,30;1,76;4,84;2,13;6,98;0,44;0,56;0,56;10,59;9,93;47.455,86;10,45;0,51;0,00;232.268.954,58
LWSA3;3,85;1,86;66,98;0,80;0,55;47,56;8,74;2,33;17,84;14,60;-3,24;-0,14;1,56;11,23;-0,82;1,17;1,19;0,81;3,74;0,68;0,32;0,35;28,85;12,48;19.210.013,10;4,83;0,06;-0,43;2.179.096.943,10
MAPT3;3,05;;-17,41;-0,43;3,62;;;;-17,52;-19,69;0,01;;;-49,17;-3,63;0,02;-2,49;-20,80;2,47;-8,36;9,36;0,00;;;305,00;-7,05;-0,18;-1,47;3.150.959,75
MAPT4;3,80;;-21,69;-0,54;4,51;;;;-21,82;-19,69;0,01;;;-61,26;-4,52;0,02;-2,49;-20,80;2,47;-8,36;9,36;0,00;;;3.011,63;-7,05;-0,18;-1,84;3.150.959,75
MATD3;4,29;1,75;-4,04;1,00;0,33;29,00;-17,67;-16,83;-3,85;-5,85;-2,01;0,52;0,68;1,45;-0,51;2,95;-24,80;-8,24;-26,14;0,33;0,66;0,49;24,89;;845.500,43;4,29;-1,06;0,01;1.456.146.227,25
MDIA3;24,45;2,25;14,79;1,04;0,65;33,15;7,23;5,76;11,79;11,82;0,03;0,00;0,85;2,62;-1,20;2,15;7,04;4,38;4,90;0,62;0,38;0,76;9,62;0,13;14.767.890,38;23,47;1,65;-0,35;8.288.550.000,00
MDNE3;21,00;5,91;6,38;1,11;0,42;33,77;16,55;16,43;6,34;6,78;0,45;0,08;1,05;1,41;-0,82;2,62;17,33;6,63;11,20;0,38;0,62;0,40;30,95;;13.214.758,86;18,98;3,29;0,10;1.783.096.875,00
MEAL3;1,35;;-4,45;0,39;0,15;33,38;1,83;-3,92;9,53;19,20;9,68;0,40;0,17;-1,82;-0,17;0,66;-8,81;-3,28;2,42;0,37;0,63;0,84;6,77;;303.160,95;3,45;-0,30;-0,07;387.013.329,00
MELK3;3,35;13,13;12,69;0,64;0,28;21,83;6,10;5,40;11,22;11,21;-0,01;0,00;0,68;0,56;-1,22;2,78;5,03;2,19;2,05;0,44;0,51;0,41;12,82;3,68;1.227.628,81;5,25;0,26;-0,24;691.002.292,35
MERC3;14,80;;20,12;1,04;0,99;77,21;47,59;29,48;12,47;10,69;;;5,93;47,16;-1,01;;5,19;4,93;;0,95;0,05;0,17;-2,99;10,88;0,00;14,18;0,74;0,06;520.465.075,50
MERC4;9,70;;13,19;0,68;0,65;77,21;47,59;29,48;8,17;10,69;;;3,89;30,91;-0,66;;5,19;4,93;;0,95;0,05;0,17;-2,99;10,88;0,00;14,18;0,74;0,04;520.465.075,50
MGEL3;74,10;;-17,11;45,99;0,55;12,07;5,68;-2,59;7,80;13,32;10,26;60,45;0,44;3,21;-1,06;1,56;-268,83;-3,22;4,91;0,01;0,99;1,24;11,25;;0,00;1,61;-4,33;0,08;168.120.901,68
MGEL4;4,02;;-0,93;2,49;0,03;12,07;5,68;-2,59;0,42;13,32;10,26;60,45;0,02;0,17;-0,06;1,56;-268,83;-3,22;4,91;0,01;0,99;1,24;11,25;;16.652,37;1,61;-4,33;0,00;168.120.901,68
MGLU3;7,86;3,88;13,40;0,51;0,16;30,75;4,29;1,14;3,55;5,29;1,74;0,25;0,15;1,91;-0,33;1,20;3,82;1,22;7,14;0,32;0,68;1,07;13,85;-14,00;155.089.731,86;15,37;0,59;-0,08;5.808.502.649,28
MILS3;11,16;4,51;9,17;1,76;0,67;62,94;32,97;17,44;4,85;7,04;2,20;0,80;1,60;3,50;-1,04;2,17;19,17;7,32;11,06;0,38;0,62;0,42;29,09;;6.927.885,14;6,35;1,22;4,31;2.613.428.790,12
MLAS3;1,04;;-4,55;0,29;0,16;23,46;0,41;-5,48;60,18;75,43;15,25;0,07;0,25;0,46;-0,49;2,11;-6,35;-3,55;-2,36;0,56;0,44;0,65;12,16;;761.784,81;3,60;-0,23;0,07;853.360.794,00
MMXM3;14,00;;-2,17;-0,11;0,71;;;;-181,31;-719,57;-538,27;;;-0,10;-0,75;0,01;-4,97;-32,75;0,28;-6,58;7,60;0,00;-6,95;;;-129,88;-6,46;0,03;90.834.562,00
MNDL3;18,60;;70,97;1,15;0,13;37,67;12,68;0,26;1,47;5,27;3,80;2,98;0,19;-1,34;-0,22;0,81;1,62;0,18;18,08;0,11;0,89;0,70;14,83;;22.558,67;16,14;0,26;-0,53;184.531.344,00
MNPR3;26,13;;12,78;-0,62;0,49;27,57;14,21;4,00;3,60;3,60;0,00;;0,51;-0,50;-1,12;0,37;-4,83;3,81;-14,64;-0,79;1,79;0,95;8,54;;34.964,88;-42,32;2,04;0,69;185.525.613,00
MOAR3;132,00;38,03;-19,93;1,63;0,76;;;;-6,72;-4,46;2,26;-0,55;;1,51;-1,93;6,12;-8,19;-3,83;-27,66;0,47;0,53;0,00;;;66.780,25;80,88;-6,62;0,18;1.617.161.172,00
MODL11;8,46;;-27,27;1,66;0,27;50,83;-5,11;-5,48;-29,26;-29,26;;;1,50;-0,63;-0,30;0,20;-6,10;-0,97;;0,16;0,84;0,18;;;;5,09;-0,31;0,17;1.985.844.000,00
MODL3;3,08;;-29,78;1,82;0,29;50,83;-5,11;-5,48;-31,96;-29,26;;;1,63;-0,69;-0,32;0,20;-6,10;-0,97;;0,16;0,84;0,18;;;;1,70;-0,10;0,19;1.985.844.000,00
MODL4;2,72;;-26,30;1,60;0,26;50,83;-5,11;-5,48;-28,22;-29,26;;;1,44;-0,61;-0,29;0,20;-6,10;-0,97;;0,16;0,84;0,18;;;;1,70;-0,10;0,17;1.985.844.000,00
MOSI3;8,24;;2,17;0,14;0,02;0,00;0,00;3,42;;;;0,00;0,07;;-0,02;;6,38;0,74;;0,12;0,88;0,22;;;;59,43;3,79;0,17;1.043.149.227,20
MOTV3;12,56;2,47;17,46;1,79;0,40;35,79;27,17;6,70;4,31;9,58;5,27;2,19;1,17;5,49;-0,48;1,81;10,23;2,32;9,92;0,23;0,77;0,35;15,52;0,20;74.710.317,19;7,03;0,72;6,79;25.371.200.000,00
MOVI3;6,37;2,79;8,48;0,85;0,08;30,15;19,78;1,86;0,80;6,91;6,11;6,50;0,16;-1,97;-0,10;0,87;10,02;0,89;12,28;0,09;0,91;0,48;28,58;2,79;38.765.104,10;7,49;0,75;-0,06;2.216.323.438,42
MRFG3;22,47;12,57;6,83;6,84;0,14;13,08;4,04;1,80;3,04;9,88;6,84;15,39;0,12;2,13;-0,23;1,22;100,15;2,08;2,93;0,02;0,85;1,16;25,01;66,86;123.493.983,00;3,28;3,29;-0,02;19.277.644.833,93
MRSA3B;26,50;3,59;6,48;1,16;0,44;42,81;35,08;19,59;3,62;5,38;1,86;0,59;1,27;4,62;-0,57;1,67;17,84;6,75;11,02;0,38;0,62;0,34;17,02;22,39;960,00;22,93;4,09;7,24;8.730.240.776,50
MRSA5B;25,00;4,19;6,11;1,09;0,41;42,81;35,08;19,59;3,41;5,38;1,86;0,59;1,20;4,35;-0,54;1,67;17,84;6,75;11,02;0,38;0,62;0,34;17,02;22,39;2.500,00;22,93;4,09;6,83;8.730.240.776,50
MRSA6B;25,00;4,19;6,11;1,09;0,41;42,81;35,08;19,59;3,41;5,38;1,86;0,59;1,20;4,35;-0,54;1,67;17,84;6,75;11,02;0,38;0,62;0,34;17,02;22,39;0,00;22,93;4,09;6,83;8.730.240.776,50
MRVE3;5,93;;-4,82;0,56;0,12;27,02;3,64;-7,38;9,77;35,60;25,84;1,47;0,36;0,81;-0,21;1,47;-11,55;-2,41;0,70;0,21;0,76;0,33;8,27;;42.440.250,52;10,65;-1,23;-0,02;3.337.562.159,03
MSPA3;47,00;;-7.342,26;0,36;0,20;36,17;17,51;-0,02;10,34;15,13;5,08;0,18;1,81;-7,63;-0,22;0,76;0,00;0,00;1,78;0,57;0,43;0,11;6,03;;0,00;130,46;-0,01;73,09;292.756.110,20
MSPA4;36,30;;-5.670,72;0,28;0,16;36,17;17,51;-0,02;7,98;15,13;5,08;0,18;1,40;-5,90;-0,17;0,76;0,00;0,00;1,78;0,57;0,43;0,11;6,03;;0,00;130,46;-0,01;56,45;292.756.110,20
MSRO3;702,50;;-2.014,99;281,11;61,78;30,90;11,09;-7,96;1.445,10;1.456,87;11,77;2,29;160,32;-839,86;-87,01;0,80;-13,95;-3,07;2,25;0,22;0,78;0,39;6,40;;;2,50;-0,35;8,96;18.271.898.550,00
MTIG3;0,00;;0,00;0,00;0,00;-16,12;-64,07;-113,09;0,00;-1,28;-1,17;;0,00;0,00;0,00;0,27;-725,28;-74,53;-104,33;-0,10;1,10;0,66;-17,44;;;-0,06;-0,46;0,00;3.700.608,00
MTIG4;23,00;;-49,52;-359,15;36,91;-16,12;-64,07;-113,09;-87,41;-1,28;-1,17;;56,00;-50,93;-50,15;0,27;-725,28;-74,53;-104,33;-0,10;1,10;0,66;-17,44;;;-0,06;-0,46;-0,09;3.700.608,00
MTRE3;3,75;13,09;6,68;0,40;0,18;24,83;8,32;5,06;4,06;8,94;4,88;0,48;0,34;0,37;-0,94;2,45;5,95;2,67;4,24;0,45;0,53;0,53;30,48;13,19;1.714.679,71;9,43;0,56;-0,37;396.655.575,00
MTSA3;76,00;3,29;18,18;1,44;1,20;23,76;7,29;7,06;17,61;9,71;-4,00;-0,33;1,28;1,94;-5,07;5,36;7,91;6,63;1,56;0,84;0,16;0,94;11,91;15,34;7.550,00;52,86;4,18;-0,38;520.038.604,00
MTSA4;43,67;6,30;10,45;0,83;0,69;23,76;7,29;7,06;10,12;9,71;-4,00;-0,33;0,74;1,12;-2,92;5,36;7,91;6,63;1,56;0,84;0,16;0,94;11,91;15,34;149.938,14;52,86;4,18;-0,22;520.038.604,00
MULT3;25,31;4,41;9,93;2,26;1,03;82,84;67,34;51,35;7,57;10,04;2,47;0,74;5,10;20,32;-1,24;1,41;22,76;10,36;13,41;0,46;0,54;0,20;14,28;22,66;67.497.211,62;11,20;2,55;0,47;12.988.173.272,31
MWET3;13,00;;1,03;1,35;0,09;5,77;21,95;9,68;0,45;1,78;1,35;4,02;0,10;-0,89;-0,14;0,79;131,35;8,52;50,16;0,06;0,94;0,88;9,33;;1.300,00;9,64;12,66;0,00;25.519.237,20
MWET4;12,10;;0,96;1,26;0,08;5,77;21,95;9,68;0,42;1,78;1,35;4,02;0,09;-0,83;-0,13;0,79;131,35;8,52;50,16;0,06;0,94;0,88;9,33;;8.375,00;9,64;12,66;0,00;25.519.237,20
MYPK3;13,79;4,23;9,41;0,49;0,14;12,00;6,62;1,44;2,04;5,80;3,75;0,90;0,14;0,78;-0,26;1,61;5,23;1,47;7,48;0,28;0,69;1,02;8,89;-7,76;6.973.422,52;28,02;1,47;0,07;2.119.793.297,79
NAFG3;64,37;;11,80;2,76;1,15;41,15;16,49;9,34;6,68;5,06;1,17;0,48;1,10;3,20;-2,87;2,52;23,42;9,77;15,89;0,42;0,58;1,05;7,87;35,19;;23,30;5,46;-1,14;508.315.292,42
NAFG4;19,02;;3,49;0,82;0,34;41,15;16,49;9,34;1,97;5,06;1,17;0,48;0,33;0,94;-0,85;2,52;23,42;9,77;15,89;0,42;0,58;1,05;7,87;35,19;;23,30;5,46;-0,34;508.315.292,42
NATU3;9,55;;;;;;;;;;;;;;;;;;;;;;;;51.942.617,40;;;;0,00
NEMO3;0,00;;0,00;0,00;0,00;40,54;31,09;-0,59;0,00;4,84;4,84;6,51;0,00;0,00;0,00;2,62;-2,55;-0,19;10,52;0,07;0,75;0,32;12,75;;;16,57;-0,42;0,00;0,00
NEMO4;0,00;;0,00;0,00;0,00;40,54;31,09;-0,59;0,00;4,84;4,84;6,51;0,00;0,00;0,00;2,62;-2,55;-0,19;10,52;0,07;0,75;0,32;12,75;;;16,57;-0,42;0,00;0,00
NEMO5;52,97;;-125,37;3,20;0,24;40,54;31,09;-0,59;2,38;4,84;4,84;6,51;0,74;1,72;-0,30;2,62;-2,55;-0,19;10,52;0,07;0,75;0,32;12,75;;;16,57;-0,42;1,12;0,00
NEMO6;0,00;;0,00;0,00;0,00;40,54;31,09;-0,59;0,00;4,84;4,84;6,51;0,00;0,00;0,00;2,62;-2,55;-0,19;10,52;0,07;0,75;0,32;12,75;;;16,57;-0,42;0,00;0,00
NEOE3;23,60;3,51;8,16;0,85;0,26;26,86;19,89;7,07;2,90;7,45;4,55;1,33;0,58;10,89;-0,33;1,13;10,38;3,20;10,36;0,31;0,69;0,45;11,47;9,50;19.124.179,00;27,85;2,89;-0,41;28.645.615.052,80
NEXP3;3,86;;0,10;-0,20;0,28;43,77;132,33;112,43;0,09;0,02;-0,07;;0,12;-0,55;-0,66;0,53;-197,32;276,02;-232,24;-1,40;2,39;2,45;-3,43;;1.146,06;-19,02;37,54;0,00;10.250.496,34
NGRD3;25,00;;-7,33;0,51;0,38;58,70;-14,88;-11,31;-5,57;-2,64;2,93;-0,27;0,83;1,73;-0,60;2,54;-6,96;-5,22;-9,68;0,75;0,25;0,46;5,77;;138.388,43;49,01;-3,41;-0,01;228.523.600,00
NORD3;5,90;;0,94;-0,32;2,02;90,96;1.358,95;1.613,80;1,12;2,21;1,09;;15,23;-0,31;-2,19;0,01;-33,44;213,88;-29,37;-6,40;7,40;0,13;13,33;;1.868,33;-18,69;6,25;0,00;39.066.767,40
NRTQ3;0,00;;0,00;0,00;0,00;27,60;9,33;3,53;0,00;3,18;3,18;0,29;0,00;0,00;0,00;4,62;3,50;2,19;4,71;0,62;0,38;0,62;7,47;-12,02;;20,02;0,70;0,00;0,00
NTCO3;11,05;;-1,86;1,01;0,43;65,54;4,10;-33,03;15,01;17,90;2,88;0,19;0,62;3,05;-0,73;1,53;-53,96;-23,17;0,48;0,43;0,57;0,70;10,77;;76.189.497,07;10,98;-5,93;0,00;15.188.862.109,85
